Tanggal,Temperatur,Presipitasi,Kec.Angin,Cuaca,ArahAngin,JarakPandang,Awan,Kelembapan
9/23/2015 8:00,28.0,0.0,7.6,2,250.0,6.0,27.5,65.77
9/23/2015 9:00,30.0,0.0,7.6,2,160.0,8.0,27.5,55.08
9/23/2015 10:00,30.3,0.0,9.4,2,117.0,9.0,31.7,53.79
9/23/2015 11:00,30.0,0.0,14.8,2,110.0,10.0,27.5,55.08
9/23/2015 12:00,31.0,0.0,18.4,2,80.0,10.0,27.5,48.88
9/23/2015 13:00,31.8,0.0,20.5,2,87.0,10.0,31.7,48.07
9/23/2015 15:00,31.0,0.0,25.9,2,80.0,10.0,27.5,40.45
9/23/2015 16:00,30.4,0.0,20.5,2,103.0,10.0,31.7,43.85
9/23/2015 17:00,29.0,0.0,20.5,2,100.0,10.0,27.5,58.35
9/23/2015 18:00,28.0,0.0,16.6,2,120.0,9.0,27.5,61.84
9/23/2015 19:00,27.4,0.0,18.4,2,100.0,8.0,35.0,69.39
9/23/2015 20:00,27.0,0.0,13.0,2,110.0,8.0,27.5,69.74
9/23/2015 21:00,27.0,0.0,9.4,2,110.0,8.0,27.5,69.74
9/23/2015 22:00,27.1,0.0,13.0,2,70.0,8.0,31.7,71.19
9/23/2015 23:00,26.0,0.0,13.0,2,50.0,8.0,27.5,78.64
9/24/2015 0:00,26.0,0.0,14.8,2,70.0,8.0,27.5,73.97
9/24/2015 1:00,26.1,0.0,10.6,2,30.0,8.0,31.7,78.66
9/24/2015 3:00,23.0,0.0,14.8,0,260.0,6.0,0.0,83.22
9/24/2015 4:00,23.2,0.0,11.8,0,230.0,5.0,20.0,84.11
9/24/2015 5:00,23.0,0.0,11.2,0,250.0,5.0,0.0,83.22
9/24/2015 6:00,23.0,0.0,9.4,0,270.0,6.0,0.0,88.52
9/24/2015 7:00,24.2,0.0,8.2,0,270.0,7.0,15.0,79.52
9/24/2015 10:00,31.0,0.0,12.4,0,77.0,10.0,15.0,47.87
9/24/2015 11:00,31.0,0.0,16.6,2,120.0,10.0,27.5,43.1
9/24/2015 12:00,31.0,0.0,18.4,2,90.0,10.0,27.5,48.88
9/24/2015 13:00,31.1,0.0,17.8,2,90.0,10.0,28.3,49.73
9/24/2015 14:00,31.0,0.0,24.1,2,80.0,10.0,27.5,37.94
9/24/2015 15:00,32.0,0.0,27.7,2,80.0,10.0,27.5,33.6
9/24/2015 16:00,30.3,0.0,22.9,2,100.0,10.0,28.3,51.62
9/24/2015 17:00,29.0,0.0,24.1,2,100.0,10.0,27.5,58.35
9/24/2015 18:00,28.0,0.0,20.5,2,110.0,8.0,27.5,61.84
9/24/2015 19:00,28.2,0.0,23.5,2,110.0,8.0,31.7,63.55
9/24/2015 20:00,27.0,0.0,24.1,2,110.0,8.0,27.5,65.56
9/24/2015 21:00,27.0,0.0,27.7,2,110.0,8.0,27.5,65.56
9/24/2015 22:00,27.2,0.0,15.4,2,97.0,7.0,31.7,67.25
9/24/2015 23:00,25.0,0.0,13.0,2,100.0,7.0,27.5,73.8
9/25/2015 0:00,24.0,0.0,13.0,2,240.0,5.0,27.5,83.34
9/25/2015 1:00,24.0,0.0,14.8,2,263.0,5.0,28.3,76.12
9/25/2015 2:00,23.0,0.0,16.6,2,260.0,5.0,27.5,78.21
9/25/2015 3:00,23.0,0.0,11.2,2,270.0,5.0,27.5,78.21
9/25/2015 5:00,22.0,0.0,5.4,2,190.0,6.0,27.5,83.11
9/25/2015 6:00,23.0,0.0,3.6,2,280.0,7.0,27.5,83.22
9/25/2015 7:00,24.8,0.0,10.0,2,290.0,7.0,28.3,71.5
9/25/2015 9:00,29.0,0.0,13.0,2,130.0,8.0,27.5,51.5
9/25/2015 10:00,29.7,0.0,11.2,2,120.0,10.0,30.0,52.32
9/25/2015 12:00,31.0,0.0,18.4,2,100.0,10.0,27.5,43.1
9/25/2015 13:00,31.1,0.0,18.6,2,107.0,10.0,28.3,44.52
9/25/2015 14:00,32.0,0.0,22.3,2,90.0,10.0,27.5,38.21
9/25/2015 15:00,31.0,0.0,27.7,2,90.0,10.0,27.5,40.45
9/25/2015 16:00,30.3,0.0,28.9,2,90.0,10.0,28.3,44.1
9/25/2015 17:00,29.0,0.0,25.9,2,100.0,10.0,27.5,48.35
9/25/2015 19:00,28.3,0.0,17.8,2,110.0,9.0,31.7,54.44
9/25/2015 20:00,27.0,0.0,16.6,2,100.0,9.0,27.5,57.87
9/25/2015 21:00,27.0,0.0,14.8,2,110.0,9.0,27.5,61.61
9/25/2015 22:00,26.4,0.0,8.8,2,110.0,9.0,35.0,70.06
9/25/2015 23:00,26.0,0.0,9.4,2,110.0,9.0,27.5,73.97
9/26/2015 0:00,25.0,0.0,7.6,0,90.0,8.0,25.0,73.79
9/26/2015 1:00,24.3,0.0,10.6,2,257.0,6.0,35.0,78.39
9/26/2015 2:00,23.0,0.0,11.2,2,260.0,6.0,27.5,83.22
9/26/2015 3:00,23.0,0.0,14.8,2,270.0,7.0,27.5,83.22
9/26/2015 4:00,23.4,0.0,7.6,2,270.0,7.0,50.0,84.82
9/26/2015 5:00,23.0,0.0,5.4,2,280.0,7.0,27.5,83.22
9/26/2015 6:00,23.0,0.0,5.4,2,240.0,7.0,27.5,88.52
9/26/2015 8:00,28.0,0.0,5.4,2,130.0,7.0,27.5,61.84
9/26/2015 9:00,29.0,0.0,7.6,2,140.0,9.0,27.5,54.83
9/26/2015 10:00,30.2,0.0,17.9,2,150.0,9.7,38.3,49.39
9/26/2015 11:00,30.0,0.0,18.4,2,110.0,10.0,27.5,51.76
9/26/2015 12:00,31.0,0.0,18.4,2,90.0,10.0,27.5,48.88
9/26/2015 13:00,32.0,0.0,18.4,2,90.0,10.0,38.3,43.63
9/26/2015 14:00,32.0,0.0,25.9,2,90.0,10.0,27.5,40.72
9/26/2015 15:00,31.0,0.0,29.5,2,70.0,10.0,27.5,43.1
9/26/2015 16:00,30.2,0.0,29.5,2,90.0,10.0,35.0,52.57
9/26/2015 17:00,29.0,0.0,25.9,2,100.0,10.0,27.5,54.83
9/26/2015 18:00,28.0,0.0,24.1,2,100.0,9.0,27.5,61.84
9/26/2015 19:00,27.5,0.0,22.9,2,100.0,8.0,38.3,68.84
9/26/2015 20:00,27.0,0.0,22.3,2,100.0,8.0,27.5,69.74
9/26/2015 21:00,27.0,0.0,18.4,2,100.0,8.0,27.5,69.74
9/26/2015 22:00,27.3,0.0,13.0,2,120.0,8.0,50.0,73.88
9/26/2015 23:00,26.0,0.0,9.4,2,110.0,8.0,27.5,73.97
9/27/2015 0:00,26.0,0.0,5.4,2,120.0,8.0,27.5,73.97
9/27/2015 1:00,26.8,0.0,8.8,2,70.0,7.0,35.0,77.17
9/27/2015 3:00,24.1,0.0,7.6,2,220.0,6.0,30.0,78.36
9/27/2015 4:00,24.2,0.0,9.4,2,273.0,5.0,35.0,78.39
9/27/2015 5:00,24.0,0.0,7.6,2,270.0,4.0,27.5,78.35
9/27/2015 7:00,25.3,0.0,9.4,2,153.0,7.0,38.3,73.56
9/27/2015 8:00,27.0,0.0,9.4,2,160.0,8.0,27.5,69.74
9/27/2015 9:00,29.0,0.0,13.0,2,130.0,10.0,27.5,58.35
9/27/2015 10:00,30.0,0.0,14.8,2,110.0,10.0,45.0,58.23
9/27/2015 11:00,30.0,0.0,16.6,2,110.0,10.0,27.5,51.76
9/27/2015 12:00,31.0,0.0,22.3,2,120.0,10.0,27.5,48.88
9/27/2015 13:00,31.7,0.0,22.3,2,100.0,10.0,45.0,47.36
9/27/2015 14:00,30.0,0.0,24.1,2,90.0,10.0,27.5,55.08
9/27/2015 15:00,30.0,0.0,22.3,0,110.0,10.0,0.0,55.08
9/27/2015 16:00,29.4,0.0,25.9,2,110.0,10.0,30.0,62.02
9/27/2015 17:00,29.0,0.0,22.3,2,110.0,10.0,27.5,54.83
9/27/2015 18:00,28.0,0.0,20.5,2,120.0,10.0,27.5,61.84
9/27/2015 19:00,28.1,0.0,22.3,2,110.0,9.0,45.0,62.89
9/27/2015 20:00,27.0,0.0,22.3,2,100.0,9.0,27.5,65.56
9/27/2015 21:00,27.0,0.0,20.5,2,100.0,9.0,27.5,69.74
9/27/2015 22:00,27.4,0.0,16.6,2,100.0,9.0,45.0,69.81
9/27/2015 23:00,26.0,0.0,13.0,2,100.0,9.0,27.5,73.97
9/28/2015 0:00,26.0,0.0,9.4,2,100.0,8.0,27.5,73.97
9/28/2015 1:00,25.6,0.0,9.4,2,100.0,8.0,45.0,77.79
9/28/2015 3:00,24.0,0.0,9.4,2,260.0,7.0,27.5,83.34
9/28/2015 4:00,23.3,0.0,11.2,2,270.0,6.3,45.0,87.29
9/28/2015 6:00,24.0,0.0,7.6,2,220.0,3.0,27.5,83.34
9/28/2015 7:00,25.2,0.0,6.1,2,203.0,3.0,45.0,78.2
9/28/2015 8:00,29.0,0.0,7.6,0,140.0,4.0,0.0,62.06
9/28/2015 9:00,29.0,0.0,9.4,0,120.0,6.0,0.0,58.35
9/28/2015 10:00,30.0,0.0,14.8,2,120.0,10.0,35.0,60.41
9/28/2015 11:00,31.0,0.0,18.4,2,100.0,10.0,27.5,52.01
9/28/2015 12:00,32.0,0.0,22.3,2,90.0,10.0,27.5,52.27
9/28/2015 13:00,31.0,0.0,22.3,2,80.0,10.0,35.0,49.68
9/28/2015 14:00,31.0,0.0,25.9,2,80.0,10.0,27.5,48.88
9/28/2015 15:00,31.0,0.0,29.5,2,90.0,10.0,27.5,45.91
9/28/2015 16:00,30.1,0.0,25.9,2,93.0,10.0,45.0,46.35
9/28/2015 17:00,29.0,0.0,25.9,2,100.0,10.0,50.0,51.5
9/28/2015 18:00,29.0,0.0,24.1,2,110.0,10.0,50.0,54.83
9/28/2015 19:00,28.3,0.0,25.3,2,113.0,9.0,60.0,62.54
9/28/2015 20:00,28.0,0.0,25.9,2,110.0,8.0,27.5,65.77
9/28/2015 21:00,28.0,0.0,25.9,2,110.0,8.0,27.5,61.84
9/28/2015 22:00,27.3,0.0,21.7,2,107.0,7.0,38.3,65.89
9/28/2015 23:00,27.0,0.0,13.0,2,120.0,7.0,27.5,65.56
9/29/2015 0:00,26.0,0.0,9.4,2,110.0,7.0,27.5,69.55
9/29/2015 1:00,26.1,0.0,5.4,2,127.0,6.0,35.0,71.01
9/29/2015 4:00,24.2,0.0,5.4,2,280.0,5.0,40.0,84.38
9/29/2015 7:00,27.4,0.0,7.3,2,230.0,7.7,38.3,66.32
9/29/2015 8:00,28.0,0.0,14.8,2,80.0,8.0,27.5,65.77
9/29/2015 9:00,29.0,0.0,16.6,2,100.0,9.0,27.5,58.35
9/29/2015 10:00,30.1,0.0,16.0,2,100.0,9.0,38.3,57.18
9/29/2015 11:00,30.0,0.0,18.4,2,90.0,10.0,27.5,58.58
9/29/2015 12:00,30.0,0.0,22.3,2,90.0,10.0,27.5,62.28
9/29/2015 13:00,31.1,0.0,18.0,2,80.0,10.0,35.0,56.49
9/29/2015 14:00,31.0,0.0,20.5,2,90.0,10.0,27.5,55.32
9/29/2015 15:00,31.0,0.0,20.5,2,100.0,10.0,27.5,52.01
9/29/2015 16:00,29.3,0.0,27.7,2,110.0,10.0,35.0,69.46
9/29/2015 17:00,28.0,0.0,25.9,2,110.0,10.0,27.5,65.77
9/29/2015 18:00,28.0,0.0,24.1,2,110.0,9.0,27.5,65.77
9/29/2015 19:00,28.1,0.0,25.9,2,110.0,8.0,45.0,66.88
9/29/2015 20:00,27.0,0.0,25.9,2,110.0,8.0,27.5,69.74
9/29/2015 21:00,27.0,0.0,25.9,2,100.0,8.0,27.5,69.74
9/29/2015 22:00,27.4,0.0,27.7,0,100.0,8.0,20.0,65.91
9/29/2015 23:00,27.0,0.0,20.5,0,110.0,8.0,0.0,65.56
9/30/2015 0:00,27.0,0.0,20.5,0,110.0,8.0,0.0,61.61
9/30/2015 1:00,27.1,0.0,20.5,0,110.0,8.0,15.0,66.27
9/30/2015 2:00,26.0,0.0,7.6,2,140.0,7.0,50.0,69.55
9/30/2015 4:00,24.4,0.0,3.6,2,160.0,6.0,31.7,82.04
9/30/2015 5:00,24.0,0.0,9.4,2,210.0,4.0,27.5,78.35
9/30/2015 6:00,24.0,0.0,7.6,0,240.0,3.0,0.0,83.34
9/30/2015 7:00,26.8,0.0,4.2,2,110.0,5.0,28.3,72.16
9/30/2015 8:00,29.0,0.0,20.5,2,90.0,10.0,27.5,62.06
9/30/2015 9:00,30.0,0.0,18.4,2,110.0,10.0,27.5,62.28
9/30/2015 10:00,30.1,0.0,21.0,2,93.0,10.0,28.3,63.58
9/30/2015 11:00,30.0,0.0,24.1,2,90.0,10.0,27.5,62.28
9/30/2015 12:00,31.0,0.0,25.9,2,100.0,10.0,27.5,52.01
9/30/2015 13:00,31.3,0.0,28.3,2,100.0,10.0,28.3,49.26
9/30/2015 14:00,31.0,0.0,29.5,2,90.0,10.0,27.5,40.45
9/30/2015 15:00,31.0,0.0,27.7,2,100.0,10.0,27.5,48.88
9/30/2015 16:00,30.3,0.0,28.3,2,110.0,10.0,28.3,59.01
9/30/2015 17:00,28.0,0.0,25.9,2,110.0,10.0,27.5,65.77
9/30/2015 18:00,28.0,0.0,22.3,2,120.0,8.0,27.5,69.92
9/30/2015 19:00,28.0,0.0,24.7,2,110.0,8.0,28.3,71.94
9/30/2015 20:00,27.0,0.0,20.5,2,100.0,8.0,27.5,78.78
9/30/2015 21:00,27.0,0.0,20.5,2,100.0,8.0,50.0,78.78
9/30/2015 22:00,27.3,0.0,16.0,2,90.0,7.0,28.3,78.5
9/30/2015 23:00,27.0,0.0,16.6,2,100.0,7.0,27.5,78.78
10/1/2015 0:00,26.0,0.0,11.2,2,120.0,7.0,27.5,83.57
10/1/2015 1:00,26.1,0.0,8.0,2,130.0,7.0,28.3,79.46
10/1/2015 3:00,24.0,0.0,7.6,2,280.0,5.0,27.5,83.34
10/1/2015 4:00,24.7,0.0,5.4,2,240.0,5.0,30.0,83.41
10/1/2015 5:00,24.0,0.0,7.6,2,210.0,4.0,27.5,83.34
10/1/2015 7:00,26.8,0.0,10.0,2,143.0,5.0,28.3,75.62
10/1/2015 8:00,28.0,0.0,13.0,2,140.0,6.0,27.5,69.92
10/1/2015 9:00,30.0,0.0,18.4,2,100.0,8.0,27.5,66.18
10/1/2015 10:00,30.2,0.0,22.9,2,113.0,10.0,28.3,62.2
10/1/2015 11:00,31.0,0.0,25.9,2,90.0,10.0,27.5,52.01
10/1/2015 12:00,31.0,0.0,27.7,2,100.0,10.0,27.5,52.01
10/1/2015 13:00,31.3,0.0,27.7,2,107.0,10.0,28.3,53.16
10/1/2015 14:00,31.0,0.0,27.7,2,110.0,10.0,27.5,58.81
10/1/2015 15:00,30.0,0.0,29.5,2,100.0,10.0,27.5,62.28
10/1/2015 16:00,30.0,0.0,28.0,2,93.0,10.0,35.0,60.41
10/1/2015 17:00,29.0,0.0,25.9,2,110.0,10.0,27.5,65.98
10/1/2015 18:00,28.0,0.0,20.5,2,110.0,10.0,27.5,74.3
10/1/2015 19:00,28.0,0.0,17.2,2,120.0,9.0,38.3,74.91
10/1/2015 20:00,27.0,0.0,18.4,2,110.0,9.0,27.5,78.78
10/1/2015 21:00,27.0,0.0,16.6,2,100.0,9.0,27.5,78.78
10/1/2015 22:00,27.3,0.0,18.6,2,100.0,9.0,38.3,78.2
10/1/2015 23:00,27.0,0.0,20.5,2,100.0,9.0,27.5,78.78
10/2/2015 0:00,26.0,0.0,11.2,2,120.0,8.0,27.5,83.57
10/2/2015 1:00,26.3,0.0,8.0,2,117.0,8.0,38.3,83.27
10/2/2015 2:00,26.0,0.0,5.4,2,130.0,8.0,27.5,83.57
10/2/2015 4:00,25.3,0.0,5.6,2,260.0,7.0,55.0,85.29
10/2/2015 5:00,24.0,0.0,5.4,2,270.0,6.0,27.5,88.6
10/2/2015 6:00,24.0,0.0,7.6,2,240.0,5.0,27.5,88.6
10/2/2015 7:00,26.7,0.0,5.4,2,283.0,5.0,45.0,80.99
10/2/2015 8:00,29.0,0.0,9.4,2,100.0,7.0,27.5,65.98
10/2/2015 9:00,30.0,0.0,18.4,2,110.0,7.0,27.5,58.58
10/2/2015 10:00,31.0,0.0,14.8,2,120.0,7.0,35.0,57.16
10/2/2015 11:00,32.0,0.0,24.1,2,100.0,9.0,27.5,52.27
10/2/2015 12:00,32.0,0.0,27.7,2,80.0,10.0,27.5,52.27
10/2/2015 13:00,31.2,0.0,35.3,2,80.0,10.0,35.0,53.7
10/2/2015 14:00,31.0,0.0,37.1,0,80.0,10.0,0.0,55.32
10/2/2015 15:00,30.0,0.0,33.5,2,90.0,10.0,27.5,58.58
10/2/2015 16:00,29.5,0.0,25.9,2,100.0,10.0,31.7,61.17
10/2/2015 17:00,28.0,0.0,24.1,2,100.0,10.0,27.5,65.77
10/2/2015 18:00,28.0,0.0,20.5,2,110.0,9.0,27.5,69.92
10/2/2015 19:00,27.4,0.0,21.0,2,100.0,8.0,31.7,74.21
10/2/2015 20:00,28.0,0.0,24.1,2,100.0,8.0,27.5,65.77
10/2/2015 21:00,28.0,0.0,25.9,2,100.0,8.0,27.5,65.77
10/2/2015 22:00,28.1,0.0,25.3,2,100.0,8.0,28.3,67.15
10/2/2015 23:00,27.0,0.0,18.4,2,120.0,7.0,27.5,69.74
10/3/2015 0:00,27.0,0.0,22.3,2,100.0,7.0,27.5,65.56
10/3/2015 1:00,27.2,0.0,24.7,2,97.0,7.0,28.3,69.78
10/3/2015 2:00,27.0,0.0,27.7,2,100.0,6.0,27.5,69.74
10/3/2015 3:00,27.0,0.0,27.7,2,100.0,6.0,27.5,69.74
10/3/2015 4:00,26.3,0.0,18.4,2,117.0,5.0,28.3,78.69
10/3/2015 6:00,26.0,0.0,13.0,2,130.0,7.0,27.5,78.64
10/3/2015 7:00,28.2,0.0,22.3,2,110.0,10.0,28.3,70.1
10/3/2015 8:00,29.0,0.0,24.1,2,110.0,10.0,27.5,65.98
10/3/2015 10:00,30.3,0.0,25.3,0,100.0,10.0,21.7,58.41
10/3/2015 11:00,30.0,0.0,29.5,2,90.0,10.0,27.5,55.08
10/3/2015 12:00,31.0,0.0,31.7,2,100.0,10.0,27.5,55.32
10/3/2015 13:00,31.0,0.0,30.2,2,80.0,10.0,31.7,57.04
10/3/2015 14:00,32.0,0.0,35.3,2,90.0,10.0,27.5,49.14
10/3/2015 15:00,31.0,0.0,35.3,2,90.0,10.0,27.5,55.32
10/3/2015 16:00,30.1,0.0,37.1,2,90.0,10.0,31.7,58.85
10/3/2015 17:00,28.0,0.0,35.3,2,100.0,10.0,27.5,61.84
10/3/2015 18:00,28.0,0.0,31.7,2,90.0,9.0,27.5,65.77
10/3/2015 19:00,28.1,0.0,31.7,2,90.0,9.3,38.3,66.88
10/3/2015 20:00,27.0,0.0,20.5,2,100.0,9.0,27.5,74.14
10/3/2015 21:00,27.0,0.0,20.5,2,100.0,9.0,27.5,74.14
10/3/2015 22:00,27.2,0.0,25.9,2,100.0,9.0,35.0,74.47
10/3/2015 23:00,26.0,0.0,20.5,2,100.0,9.0,27.5,78.64
10/4/2015 0:00,26.0,0.0,20.5,2,100.0,9.0,27.5,73.97
10/4/2015 1:00,27.2,0.0,27.7,2,100.0,8.0,35.0,70.06
10/4/2015 2:00,26.0,0.0,18.4,2,110.0,8.0,27.5,78.64
10/4/2015 3:00,26.0,0.0,16.6,2,110.0,8.0,27.5,73.97
10/4/2015 4:00,26.0,0.0,13.0,2,130.0,7.3,45.0,76.26
10/4/2015 6:00,25.0,0.0,5.4,2,140.0,5.0,27.5,83.45
10/4/2015 7:00,26.9,0.0,9.4,2,160.0,4.0,45.0,72.17
10/4/2015 8:00,29.0,0.0,11.2,2,120.0,7.0,27.5,58.35
10/4/2015 9:00,31.0,0.0,14.8,2,130.0,10.0,27.5,52.01
10/4/2015 10:00,31.0,0.0,14.8,2,110.0,10.0,38.3,48.38
10/4/2015 11:00,32.0,0.0,18.4,2,100.0,10.0,27.5,43.38
10/4/2015 12:00,31.0,0.0,20.5,2,100.0,10.0,27.5,45.91
10/4/2015 13:00,32.0,0.0,24.1,2,100.0,10.0,42.4,46.18
10/4/2015 14:00,32.0,0.0,25.9,2,110.0,10.0,27.5,46.18
10/4/2015 15:00,31.0,0.0,29.5,0,100.0,10.0,12.5,40.45
10/4/2015 16:00,31.2,0.0,22.9,2,120.0,10.0,31.7,44.35
10/4/2015 17:00,30.0,0.0,22.3,2,120.0,10.0,27.5,48.62
10/4/2015 18:00,28.0,0.0,18.4,2,120.0,8.0,27.5,58.11
10/4/2015 19:00,28.1,0.0,16.6,2,123.0,8.0,31.7,62.89
10/4/2015 20:00,27.0,0.0,16.6,2,110.0,8.0,27.5,65.56
10/4/2015 21:00,27.0,0.0,14.8,2,110.0,8.0,27.5,65.56
10/4/2015 22:00,27.3,0.0,21.0,2,87.0,7.0,28.3,69.79
10/4/2015 23:00,27.0,0.0,24.1,2,90.0,7.0,27.5,69.74
10/5/2015 0:00,26.0,0.0,18.4,2,100.0,7.0,27.5,78.64
10/5/2015 1:00,26.3,0.0,15.4,2,110.0,6.0,31.7,77.41
10/5/2015 2:00,26.0,0.0,13.0,2,120.0,6.0,27.5,78.64
10/5/2015 3:00,26.0,0.0,9.4,2,130.0,6.0,27.5,78.64
10/5/2015 4:00,25.1,0.0,5.4,2,167.0,5.0,28.3,83.13
10/5/2015 5:00,24.0,0.0,5.4,2,240.0,5.0,27.5,78.35
10/5/2015 6:00,24.0,0.0,7.6,2,240.0,5.0,27.5,83.34
10/5/2015 7:00,25.2,0.0,7.6,2,250.0,5.0,35.0,74.91
10/5/2015 8:00,29.0,0.0,5.4,2,130.0,6.0,27.5,62.06
10/5/2015 10:00,31.0,0.0,13.0,2,100.0,9.0,35.0,52.88
10/5/2015 11:00,31.0,0.0,16.6,2,80.0,10.0,27.5,52.01
10/5/2015 12:00,32.0,0.0,18.4,2,80.0,10.0,27.5,46.18
10/5/2015 13:00,32.1,0.0,24.1,2,80.0,10.0,35.0,39.9
10/5/2015 14:00,31.0,0.0,25.9,2,90.0,10.0,27.5,43.1
10/5/2015 15:00,31.0,0.0,31.7,2,120.0,10.0,27.5,45.91
10/5/2015 16:00,30.2,0.0,28.9,2,113.0,10.0,31.7,54.79
10/5/2015 17:00,29.0,0.0,27.7,2,120.0,10.0,27.5,54.83
10/5/2015 18:00,28.0,0.0,29.5,2,100.0,9.0,27.5,61.84
10/5/2015 19:00,28.2,0.0,25.9,2,110.0,8.0,35.0,62.78
10/5/2015 20:00,28.0,0.0,20.5,2,100.0,8.0,27.5,65.77
10/5/2015 21:00,27.0,0.0,22.3,2,100.0,8.0,27.5,74.14
10/5/2015 22:00,27.4,0.0,16.6,2,110.0,8.0,35.0,73.75
10/5/2015 23:00,27.0,0.0,14.8,2,110.0,8.0,27.5,74.14
10/6/2015 0:00,26.0,0.0,9.4,2,130.0,8.0,27.5,78.64
10/6/2015 1:00,25.3,0.0,7.6,2,230.0,7.0,35.0,83.15
10/6/2015 2:00,24.0,0.0,11.2,2,260.0,5.0,27.5,78.35
10/6/2015 3:00,23.0,0.0,13.0,2,270.0,4.0,27.5,88.52
10/6/2015 4:00,23.2,0.0,9.4,2,270.0,3.0,35.0,84.11
10/6/2015 5:00,23.0,0.0,11.2,0,270.0,3.0,0.0,83.22
10/6/2015 6:00,23.0,0.0,11.2,0,260.0,3.0,0.0,88.52
10/6/2015 7:00,24.9,0.0,6.8,2,247.0,3.0,31.7,76.88
10/6/2015 9:00,30.0,0.0,5.4,2,160.0,7.0,27.5,55.08
10/6/2015 10:00,30.9,0.0,11.2,2,90.0,10.0,40.0,55.97
10/6/2015 11:00,32.0,0.0,11.2,2,110.0,10.0,27.5,49.14
10/6/2015 12:00,33.0,0.0,18.4,2,100.0,10.0,27.5,36.12
10/6/2015 13:00,33.0,0.0,25.3,2,90.0,10.0,31.7,35.74
10/6/2015 14:00,33.0,0.0,25.9,2,90.0,10.0,27.5,36.12
10/6/2015 15:00,33.0,0.0,25.9,2,90.0,10.0,27.5,36.12
10/6/2015 16:00,31.4,0.0,27.1,2,90.0,10.0,31.7,43.57
10/6/2015 17:00,30.0,0.0,22.3,2,90.0,10.0,27.5,48.62
10/6/2015 18:00,29.0,0.0,20.5,2,90.0,8.0,27.5,48.35
10/6/2015 19:00,29.2,0.0,14.8,2,80.0,8.0,31.7,56.26
10/6/2015 20:00,28.0,0.0,14.8,2,100.0,8.0,27.5,61.84
10/6/2015 21:00,28.0,0.0,16.6,2,100.0,8.0,27.5,65.77
10/6/2015 22:00,27.3,0.0,10.6,2,120.0,8.0,31.7,74.18
10/6/2015 23:00,26.0,0.0,9.4,2,110.0,8.0,27.5,78.64
10/7/2015 0:00,26.0,0.0,7.6,2,130.0,8.0,50.0,78.64
10/7/2015 1:00,26.3,0.0,5.4,2,213.0,8.0,50.0,79.16
10/7/2015 2:00,26.1,0.0,5.4,2,250.0,8.0,50.0,88.76
10/7/2015 3:00,26.1,0.0,7.6,2,260.0,8.0,50.0,69.56
10/7/2015 4:00,24.2,0.0,8.8,2,267.0,5.0,53.3,78.87
10/7/2015 5:00,23.0,0.0,11.2,2,260.0,5.0,50.0,83.22
10/7/2015 6:00,24.0,0.0,9.4,2,280.0,5.0,50.0,78.35
10/7/2015 7:00,25.9,0.0,11.2,2,253.0,5.0,53.3,71.4
10/7/2015 9:00,30.0,0.0,11.2,2,50.0,7.0,27.5,62.28
10/7/2015 10:00,30.0,0.0,10.0,2,100.0,7.0,31.7,65.79
10/7/2015 11:00,31.0,0.0,13.0,2,120.0,8.0,27.5,55.32
10/7/2015 12:00,32.0,0.0,13.0,2,80.0,8.0,27.5,55.56
10/7/2015 13:00,32.9,0.0,17.5,2,100.0,10.0,32.5,44.58
10/7/2015 14:00,32.0,0.0,18.4,2,100.0,10.0,27.5,40.72
10/7/2015 15:00,31.0,0.0,22.3,2,90.0,10.0,27.5,52.01
10/7/2015 16:00,30.3,0.0,22.2,2,90.0,10.0,45.0,59.61
10/7/2015 17:00,29.0,0.0,25.9,2,100.0,10.0,50.0,62.06
10/7/2015 18:00,28.0,0.0,20.5,2,110.0,8.0,27.5,61.84
10/7/2015 19:00,28.4,0.0,19.2,2,110.0,8.0,45.0,58.81
10/7/2015 20:00,28.0,0.0,18.4,2,110.0,8.0,27.5,65.77
10/7/2015 21:00,28.0,0.0,18.4,2,110.0,8.0,27.5,65.77
10/7/2015 22:00,27.4,0.0,16.0,2,103.0,8.0,53.3,70.1
10/7/2015 23:00,27.0,0.0,9.4,2,120.0,8.0,27.5,74.14
10/8/2015 1:00,24.3,0.0,11.2,2,270.0,7.0,38.3,83.03
10/8/2015 2:00,24.0,0.0,13.0,2,260.0,6.0,27.5,83.34
10/8/2015 3:00,24.0,0.0,13.0,2,260.0,6.0,27.5,83.34
10/8/2015 4:00,23.3,0.0,3.6,2,270.0,6.0,38.3,84.12
10/8/2015 7:00,25.2,0.0,8.8,2,224.0,6.0,35.0,78.53
10/8/2015 8:00,28.0,0.0,7.6,2,100.0,7.0,27.5,61.84
10/8/2015 9:00,29.0,0.0,11.2,2,50.0,7.0,27.5,62.06
10/8/2015 10:00,30.3,0.0,11.6,2,100.0,9.0,38.3,55.37
10/8/2015 11:00,30.0,0.0,18.4,2,110.0,10.0,27.5,55.08
10/8/2015 12:00,33.0,0.0,16.6,2,100.0,10.0,27.5,41.0
10/8/2015 13:00,32.8,0.0,22.3,2,80.0,10.0,38.3,40.08
10/8/2015 14:00,32.0,0.0,24.1,2,100.0,10.0,27.5,43.38
10/8/2015 15:00,32.0,0.0,24.1,2,100.0,10.0,27.5,43.38
10/8/2015 16:00,31.2,0.0,24.1,2,100.0,10.0,31.7,46.54
10/8/2015 17:00,30.0,0.0,27.7,2,100.0,10.0,27.5,51.76
